id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA
4074,1729,1729,2014/2015,15,2014-12-06 00:00:00,1724127,10172,8191,2,0,2.05,3.5,4,2.1,3.2,3.5,2.1,3.3,3.3,2.1,3.4,3.8
4075,1729,1729,2014/2015,15,2014-12-08 00:00:00,1724128,8466,10260,1,2,2.8,3.4,2,2.8,3.25,2.7,2.9,3.3,2.3,2.8,3.4,2.5
4076,1729,1729,2014/2015,15,2014-12-06 00:00:00,1724129,10194,9825,3,2,4,3.6,2,3.75,3.3,2,3.8,3.45,1.9,4,3.5,2
4077,1729,1729,2014/2015,15,2014-12-06 00:00:00,1724130,8586,9826,0,0,1.6,4.2,6,1.62,3.75,5.25,1.57,3.8,5.5,1.61,4,5.5
4078,1729,1729,2014/2015,15,2014-12-07 00:00:00,1724131,8654,10003,3,1,2.35,3.4,3,2.4,3.4,3,2.2,3.3,3.1,2.37,3.3,3.1
4079,1729,1729,2014/2015,16,2014-12-13 00:00:00,1724132,9825,10261,4,1,1.44,4.75,8,1.45,4.33,6.5,1.45,4,7,1.45,4.5,7
4080,1729,1729,2014/2015,16,2014-12-13 00:00:00,1724133,8191,8466,1,0,5.5,3.75,1,4.75,3.5,1.75,4.2,3.5,1.8,5,3.5,1.8
4081,1729,1729,2014/2015,16,2014-12-13 00:00:00,1724134,8455,8667,2,0,1.18,8,18,1.18,6.25,15.5,1.17,6.5,14,1.16,7.5,19
4082,1729,1729,2014/2015,16,2014-12-13 00:00:00,1724135,9826,10194,1,1,2.6,3.25,3,2.62,3.25,2.85,2.5,3.2,2.75,2.5,3.2,3
4083,1729,1729,2014/2015,16,2014-12-15 00:00:00,1724136,8668,10172,3,1,1.45,4.5,8,1.45,4.25,6.75,1.5,4,6.1,1.44,4.5,7.5
4084,1729,1729,2014/2015,16,2014-12-13 00:00:00,1724137,8197,8456,0,1,7,4.75,1,5.5,4.6,1.5,7,4,1.45,6.5,4.5,1.5
4085,1729,1729,2014/2015,16,2014-12-14 00:00:00,1724138,10260,8650,3,0,1.8,3.8,4,1.85,3.6,4.5,1.8,3.5,4.2,1.8,3.8,4.33
4086,1729,1729,2014/2015,16,2014-12-13 00:00:00,1724139,8472,8654,1,1,2.95,3.4,2,2.85,3.25,2.62,2.6,3.2,2.6,2.8,3.3,2.6
4087,1729,1729,2014/2015,16,2014-12-14 00:00:00,1724140,10003,8586,1,2,2.5,3.4,3,2.5,3.25,2.75,2.6,3.2,2.6,2.5,3.4,2.8
4088,1729,1729,2014/2015,16,2014-12-13 00:00:00,1724141,8659,10252,1,0,2.15,3.4,3,2.15,3.25,3.4,2.3,3.2,3,2.15,3.3,3.5
4089,1729,1729,2014/2015,17,2014-12-20 00:00:00,1724142,10252,10260,1,1,6.25,4,1,6,3.9,1.62,5.4,3.7,1.6,6,4,1.6
4090,1729,1729,2014/2015,17,2014-12-20 00:00:00,1724143,8667,10003,0,1,3.1,3.3,2,2.9,3.25,2.6,2.75,3.2,2.5,2.87,3.2,2.6
4091,1729,1729,2014/2015,17,2014-12-21 00:00:00,1724144,8650,9825,2,2,2.8,3.5,2,2.75,3.4,2.62,2.65,3.3,2.5,2.8,3.4,2.5
4092,1729,1729,2014/2015,17,2014-12-20 00:00:00,1724145,8456,9826,3,0,1.29,6,12,1.3,5.5,11,1.3,5,9,1.3,5.5,10
4093,1729,1729,2014/2015,17,2014-12-21 00:00:00,1724146,10261,8472,0,1,2.05,3.5,4,2.1,3.4,3.75,2,3.3,3.6,2,3.4,4
4094,1729,1729,2014/2015,17,2014-12-20 00:00:00,1724147,10172,8659,3,2,2.45,3.3,3,2.45,3.3,3,2.4,3.2,2.85,2.3,3.3,3.2
4095,1729,1729,2014/2015,17,2014-12-20 00:00:00,1724148,8466,8668,3,0,2.45,3.5,3,2.5,3.4,2.9,2.3,3.3,2.9,2.45,3.3,3
4096,1729,1729,2014/2015,17,2014-12-22 00:00:00,1724149,10194,8455,0,2,6.25,4,1,5.75,3.75,1.67,5,3.9,1.6,6,4,1.57
4097,1729,1729,2014/2015,17,2014-12-20 00:00:00,1724150,8586,8191,2,1,1.5,4.5,7,1.5,4.1,6.25,1.5,4,6.1,1.53,4.2,6.5
4098,1729,1729,2014/2015,17,2014-12-20 00:00:00,1724151,8654,8197,2,0,1.75,3.9,5,1.75,3.5,4.75,1.65,3.7,4.9,1.7,3.75,5.5
4099,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724152,9825,10172,2,1,1.29,6,13,1.29,5.5,9.25,1.28,5.5,9,1.29,5.5,11
4100,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724153,8191,8650,0,1,4.75,3.8,1,4.2,3.5,1.83,4,3.45,1.85,4.5,3.6,1.83
4101,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724154,8455,8654,2,0,1.33,5.75,10,1.33,5,8.75,1.33,5,8,1.33,5.25,9
4102,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724155,9826,8466,1,3,3.75,3.4,2,3.3,3.2,2.2,3.2,3.2,2.2,3.5,3.3,2.2
4103,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724156,8668,10194,0,1,1.83,3.6,5,1.83,3.4,4.33,1.75,3.5,4.5,1.75,3.6,5
4104,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724157,8197,8586,1,2,3.8,3.6,2,3.5,3.4,2.05,3.7,3.35,1.95,3.75,3.5,2.05
4105,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724158,10260,10261,3,1,1.4,5,9,1.4,4.5,7.5,1.35,4.8,7.6,1.4,4.75,8
4106,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724159,8472,8667,1,3,2.05,3.4,4,2.05,3.2,3.75,2,3.3,3.6,2.05,3.3,4
4107,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724160,10003,10252,1,0,1.75,3.75,5,1.78,3.4,4.75,1.75,3.5,4.5,1.75,3.5,5
4108,1729,1729,2014/2015,18,2014-12-26 00:00:00,1724161,8659,8456,1,3,6.5,4.5,1,5.5,4.2,1.53,7,4,1.45,6.5,4,1.53
4109,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724162,10252,8472,0,0,2.35,3.3,3,2.35,3.1,3.1,2.3,3.1,3.1,2.3,3.2,3.2
4110,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724163,8667,8197,0,1,2.25,3.4,3,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.25,3.3
4111,1729,1729,2014/2015,19,2014-12-29 00:00:00,1724164,8650,10003,4,1,1.7,4,5,1.7,4,5,1.67,3.55,5,1.67,3.8,5
4112,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724165,8456,8191,2,2,1.18,8,19,1.18,6.5,15.5,1.17,6.5,14,1.18,7,15
4113,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724166,10261,8668,3,2,2.9,3.4,2,2.8,3.3,2.6,2.75,3.3,2.4,2.6,3.4,2.6
4114,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724167,10172,9826,0,0,2.38,3.4,3,2.4,3.3,2.85,2.3,3.3,2.9,2.25,3.3,3.2
4115,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724168,8466,8455,1,1,4.75,3.75,1,4.6,3.6,1.83,4.5,3.5,1.75,4.5,3.75,1.8
4116,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724169,10194,8659,2,0,1.91,3.6,4,1.91,3.6,3.7,1.9,3.45,3.8,1.83,3.5,4.33
4117,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724170,8586,10260,0,0,3.25,3.6,2,3.1,3.5,2.3,3.1,3.2,2.25,3,3.5,2.25
4118,1729,1729,2014/2015,19,2014-12-28 00:00:00,1724171,8654,9825,1,2,3.5,3.5,2,3.1,3.4,2.2,3.3,3.3,2.1,3.4,3.6,2.05
4119,1729,1729,2014/2015,2,2014-08-23 00:00:00,1723992,10252,10261,0,0,2.5,3.4,3,2.6,3.25,2.9,2.3,3.3,2.9,2.5,3.3,2.87
4120,1729,1729,2014/2015,2,2014-08-23 00:00:00,1723993,8455,8197,2,0,1.2,7.5,17,1.25,6.25,12.5,1.22,5.5,12,1.22,6,13
4121,1729,1729,2014/2015,2,2014-08-23 00:00:00,1723994,9826,8654,1,3,2.5,3.3,3,2.5,3,2.95,2.3,3.3,2.9,2.5,3.1,3
4122,1729,1729,2014/2015,2,2014-08-23 00:00:00,1723995,8668,9825,2,2,2.8,3.4,2,2.75,3.25,2.7,2.75,3.3,2.4,2.75,3.25,2.7
4123,1729,1729,2014/2015,2,2014-08-24 00:00:00,1723996,8667,10194,1,1,2.5,3.25,3,2.55,3.2,2.95,2.3,3.3,2.9,2.4,3.2,3.2
4124,1729,1729,2014/2015,2,2014-08-25 00:00:00,1723997,8456,8650,3,1,1.85,4,4,1.87,3.9,4,1.85,3.45,4,1.85,3.75,4.2
4125,1729,1729,2014/2015,2,2014-08-23 00:00:00,1723998,8466,8659,0,0,1.85,3.7,4,1.87,3.75,4.2,1.95,3.35,3.7,1.85,3.5,4.33
4126,1729,1729,2014/2015,2,2014-08-24 00:00:00,1723999,8472,10260,1,1,5,4,1,4.4,3.75,1.83,4.9,3.7,1.65,4.5,3.6,1.8
4127,1729,1729,2014/2015,2,2014-08-23 00:00:00,1724000,10003,8191,1,0,1.65,4,6,1.7,3.6,5.75,1.7,3.6,4.7,1.66,3.75,5
4128,1729,1729,2014/2015,2,2014-08-24 00:00:00,1724001,8586,10172,4,0,1.45,4.75,8,1.48,4.25,7.75,1.45,4,7,1.44,4.33,7.5
4129,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724172,10252,9826,0,0,2.4,3.3,3,2.4,3.2,2.9,2.4,3.1,2.95,2.38,3.25,3.3
4130,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724173,8667,8668,2,0,3.4,3.4,2,3,3.3,2.3,2.9,3.3,2.3,3.4,3.25,2.3
4131,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724174,8650,8197,2,2,1.4,5,9,1.4,5,7.75,1.4,4.4,7.3,1.44,4.5,8
4132,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724175,8456,8472,3,2,1.22,7,15,1.25,6,10,1.25,5.5,10.3,1.25,6,13
4133,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724176,10261,8191,3,3,1.83,3.75,4,1.8,3.5,4.33,1.8,3.5,4.2,1.75,3.75,5
4134,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724177,10172,10003,1,1,3,3.4,2,2.75,3.2,2.55,2.65,3.3,2.5,3,3.3,2.5
4135,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724178,8466,9825,2,0,2.9,3.4,2,2.8,3.3,2.6,2.75,3.2,2.5,2.88,3.4,2.5
4136,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724179,10194,10260,1,1,4.2,3.5,2,4,3.4,2,3.7,3.35,1.95,4,3.5,1.95
4137,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724180,8586,8455,5,3,5,3.75,1,4.25,3.6,1.8,4,3.45,1.85,4.5,3.6,1.8
4138,1729,1729,2014/2015,20,2015-01-01 00:00:00,1724181,8654,8659,1,1,1.85,3.75,4,1.8,3.6,4.2,1.85,3.45,4,1.83,3.6,4.5
4139,1729,1729,2014/2015,21,2015-01-11 00:00:00,1724182,9825,10194,3,0,1.44,4.75,8,1.48,4.5,7.5,1.45,4,7,1.5,4.33,7
4140,1729,1729,2014/2015,21,2015-01-10 00:00:00,1724183,8191,10172,2,1,2.2,3.4,3,2.2,3.25,3.25,2.2,3.2,3.2,2.2,3.3,3.4
4141,1729,1729,2014/2015,21,2015-01-10 00:00:00,1724184,8455,10261,2,0,1.2,7.5,17,1.2,6,14.5,1.22,5.5,12,1.2,6.5,17
4142,1729,1729,2014/2015,21,2015-01-10 00:00:00,1724185,9826,8586,2,1,3.5,3.5,2,3.4,3.3,2.3,3.3,3.3,2.1,3.6,3.4,2.15
4143,1729,1729,2014/2015,21,2015-01-10 00:00:00,1724186,8668,8456,1,1,4.5,3.75,1,4,3.4,1.9,3.8,3.45,1.9,4.33,3.75,1.85
4144,1729,1729,2014/2015,21,2015-01-10 00:00:00,1724187,8197,10252,1,0,2.2,3.4,3,2.2,3.2,3.3,2.3,3.3,2.9,2.2,3.25,3.5
4145,1729,1729,2014/2015,21,2015-01-11 00:00:00,1724188,10260,8466,0,1,1.83,3.75,4,1.87,3.8,4.25,1.7,3.6,4.7,1.83,3.6,4.5
4146,1729,1729,2014/2015,21,2015-01-10 00:00:00,1724189,8472,8650,0,1,4.5,3.6,1,3.8,3.5,1.91,4,3.45,1.85,4,3.5,1.95
4147,1729,1729,2014/2015,21,2015-01-10 00:00:00,1724190,10003,8654,1,1,2.25,3.5,3,2.25,3.2,3.2,2.2,3.2,3.2,2.3,3.4,3.2
4148,1729,1729,2014/2015,21,2015-01-10 00:00:00,1724191,8659,8667,1,0,2.05,3.4,4,2.05,3.4,3.5,2,3.3,3.6,2.05,3.25,4
4149,1729,1729,2014/2015,22,2015-01-17 00:00:00,1724192,10252,8650,0,2,4.5,3.6,1,4,3.4,1.91,3.8,3.45,1.9,4.5,3.5,1.85
4150,1729,1729,2014/2015,22,2015-01-17 00:00:00,1724193,8191,9826,2,3,2.55,3.25,3,2.55,3.25,2.9,2.4,3.2,2.85,2.4,3.2,3.2
4151,1729,1729,2014/2015,22,2015-01-19 00:00:00,1724194,8668,8659,0,0,1.85,3.6,4,1.85,3.4,4.2,1.8,3.5,4.2,1.75,3.6,5
4152,1729,1729,2014/2015,22,2015-01-17 00:00:00,1724195,8197,10194,0,1,2.63,3.3,2,2.62,3.25,2.65,2.5,3.2,2.75,2.62,3.25,2.8
4153,1729,1729,2014/2015,22,2015-01-18 00:00:00,1724196,8456,9825,0,2,1.8,4,4,1.8,3.7,4.1,1.8,3.5,4.2,1.8,3.8,4.5
4154,1729,1729,2014/2015,22,2015-01-17 00:00:00,1724197,10261,8466,1,2,3.3,3.3,2,2.9,3.25,2.4,3.2,3.2,2.2,3.2,3.4,2.3
4155,1729,1729,2014/2015,22,2015-01-17 00:00:00,1724198,10172,10260,0,2,6,4.2,1,4.75,4,1.65,5,3.9,1.6,5.25,4,1.66
4156,1729,1729,2014/2015,22,2015-01-17 00:00:00,1724199,10003,8455,0,5,7,4.2,1,6,3.9,1.55,5.6,3.9,1.55,6.5,4,1.57
4157,1729,1729,2014/2015,22,2015-01-17 00:00:00,1724200,8586,8472,2,1,1.62,4.2,6,1.62,3.9,5,1.55,3.9,5.6,1.61,4,5.5
4158,1729,1729,2014/2015,22,2015-01-18 00:00:00,1724201,8654,8667,3,0,1.75,3.75,5,1.75,3.5,4.75,1.75,3.5,4.5,1.7,3.75,5.5
4159,1729,1729,2014/2015,23,2015-02-01 00:00:00,1724202,9825,10252,5,0,1.25,6.5,15,1.28,6,11,1.27,5.2,10,1.25,6,13
4160,1729,1729,2014/2015,23,2015-01-31 00:00:00,1724203,8455,8456,1,1,2.15,3.5,3,2.15,3.4,3.5,1.9,3.45,3.8,2.15,3.4,3.6
4161,1729,1729,2014/2015,23,2015-01-31 00:00:00,1724204,9826,8668,0,1,2.8,3.3,2,2.8,3.1,2.75,2.6,3.2,2.6,2.75,3.25,2.62
4162,1729,1729,2014/2015,23,2015-01-31 00:00:00,1724205,8667,10261,0,3,2.7,3.25,2,2.7,3.2,2.8,2.5,3.2,2.75,2.62,3.1,2.9
4163,1729,1729,2014/2015,23,2015-01-31 00:00:00,1724206,8650,8654,2,0,1.67,4,5,1.7,3.8,4.5,1.6,3.7,5.4,1.7,4,5
4164,1729,1729,2014/2015,23,2015-01-31 00:00:00,1724207,10260,8197,3,1,1.36,5.5,9,1.36,5,7.5,1.3,5,9,1.36,5,9
4165,1729,1729,2014/2015,23,2015-02-01 00:00:00,1724208,8466,10003,0,1,1.6,4,6,1.62,3.9,6,1.65,3.6,5.1,1.61,3.75,6
4166,1729,1729,2014/2015,23,2015-01-31 00:00:00,1724209,10194,10172,3,1,1.65,4,6,1.7,3.8,4.5,1.65,3.6,5.1,1.66,3.75,5.5
4167,1729,1729,2014/2015,23,2015-01-31 00:00:00,1724210,8472,8191,2,0,2.25,3.3,3,2.25,3.2,3.2,2.1,3.2,3.4,2.15,3.25,3.75
4168,1729,1729,2014/2015,23,2015-01-31 00:00:00,1724211,8659,8586,0,3,2.9,3.3,2,2.75,3.1,2.62,2.75,3.2,2.5,2.9,3.25,2.5
4169,1729,1729,2014/2015,24,2015-02-07 00:00:00,1724212,10252,8455,1,2,10,5.25,1,9,4.4,1.36,7.6,4.8,1.35,10.5,4.75,1.36
4170,1729,1729,2014/2015,24,2015-02-08 00:00:00,1724213,8191,8659,2,2,2.6,3.25,3,2.6,3.2,2.7,2.5,3.3,2.65,2.62,3.1,3
4171,1729,1729,2014/2015,24,2015-02-07 00:00:00,1724214,8668,8650,0,0,3.4,3.4,2,3.2,3.4,2.3,3.1,3.3,2.2,3.2,3.4,2.3
4172,1729,1729,2014/2015,24,2015-02-07 00:00:00,1724215,8197,9826,0,1,2.4,3.3,3,2.4,3.25,2.9,2.3,3.3,2.9,2.37,3.3,3.25
4173,1729,1729,2014/2015,24,2015-02-07 00:00:00,1724216,8456,8667,1,1,1.18,8,19,1.19,6.5,13.5,1.2,5.8,13,1.2,7,17
4174,1729,1729,2014/2015,24,2015-02-08 00:00:00,1724217,10261,10194,1,1,2.3,3.4,3,2.3,3.2,3.1,2.3,3.3,2.9,2.3,3.3,3.4
4175,1729,1729,2014/2015,24,2015-02-07 00:00:00,1724218,10172,8466,0,1,4.75,3.6,1,4.2,3.4,1.85,4,3.45,1.85,4.33,3.5,1.9
4176,1729,1729,2014/2015,24,2015-02-07 00:00:00,1724219,10003,8472,1,1,1.91,3.5,4,1.9,3.4,4,1.9,3.45,3.8,1.95,3.4,4.33
4177,1729,1729,2014/2015,24,2015-02-07 00:00:00,1724220,8586,9825,2,1,3.25,3.5,2,3.1,3.2,2.3,3.1,3.3,2.2,3.1,3.5,2.3
4178,1729,1729,2014/2015,24,2015-02-08 00:00:00,1724221,8654,10260,1,1,4.2,3.6,1,3.75,3.25,2,3.8,3.45,1.9,4,3.5,1.95
4179,1729,1729,2014/2015,25,2015-02-10 00:00:00,1724222,9825,8197,2,1,1.29,6,12,1.29,5.5,11.5,1.3,5,9,1.3,5.5,10.5
4180,1729,1729,2014/2015,25,2015-02-10 00:00:00,1724223,8667,10252,2,0,2.38,3.1,3,2.3,3.2,3.4,2.3,3.1,3.1,2.3,3.1,3.5
4181,1729,1729,2014/2015,25,2015-02-11 00:00:00,1724224,10260,8191,3,1,1.29,6,12,1.3,5.75,8,1.27,5.2,10,1.3,5.5,10
4182,1729,1729,2014/2015,25,2015-02-11 00:00:00,1724225,8466,8654,0,0,1.73,3.9,5,1.72,3.7,4.5,1.7,3.6,4.7,1.75,3.75,4.6
4183,1729,1729,2014/2015,25,2015-02-11 00:00:00,1724226,9826,10261,1,1,2.38,3.3,3,2.4,3.1,3,2.3,3.3,2.9,2.38,3.2,3.2
4184,1729,1729,2014/2015,25,2015-02-10 00:00:00,1724227,8650,8586,3,2,1.91,3.8,4,1.91,3.75,4,1.9,3.45,3.8,1.91,3.75,4
4185,1729,1729,2014/2015,25,2015-02-11 00:00:00,1724228,8659,10003,2,0,2.55,3.25,3,2.55,3.2,2.75,2.4,3.1,2.9,2.5,3.2,2.9
4186,1729,1729,2014/2015,25,2015-02-11 00:00:00,1724229,8455,8668,1,0,1.33,5.5,11,1.33,5,8.25,1.33,4.8,8.3,1.33,5,9
4187,1729,1729,2014/2015,25,2015-02-11 00:00:00,1724230,10194,8456,1,4,5.75,3.8,1,5,3.6,1.7,4.7,3.6,1.7,5,3.75,1.7
4188,1729,1729,2014/2015,25,2015-02-10 00:00:00,1724231,8472,10172,0,2,1.91,3.6,4,1.91,3.5,4.25,1.9,3.45,3.8,1.87,3.5,4.5
4189,1729,1729,2014/2015,26,2015-02-21 00:00:00,1724232,10252,10194,1,2,2.7,3.2,2,2.65,3.1,2.7,2.6,3.1,2.7,2.6,3.2,2.9
4190,1729,1729,2014/2015,26,2015-02-21 00:00:00,1724233,8455,8191,1,1,1.2,7.5,17,1.2,6.25,12.5,1.2,5.8,13,1.18,7,17
4191,1729,1729,2014/2015,26,2015-02-21 00:00:00,1724234,9826,9825,1,2,4.75,3.75,1,4.1,3.6,1.83,4.2,3.5,1.8,5,3.75,1.75
4192,1729,1729,2014/2015,26,2015-02-22 00:00:00,1724235,8668,8197,2,2,1.83,3.6,5,1.83,3.5,4.2,1.7,3.6,4.7,1.83,3.6,4.5
4193,1729,1729,2014/2015,26,2015-02-21 00:00:00,1724236,8667,10172,2,1,2.05,3.3,4,2.05,3.25,3.6,2.1,3.2,3.4,2.05,3.3,4
4194,1729,1729,2014/2015,26,2015-02-21 00:00:00,1724237,8456,10261,5,0,1.3,6,11,1.3,5.25,9,1.3,5,9,1.3,5.5,11
4195,1729,1729,2014/2015,26,2015-02-22 00:00:00,1724238,8466,8650,0,2,2.63,3.3,2,2.6,3.25,2.65,2.6,3.2,2.6,2.45,3.3,3
4196,1729,1729,2014/2015,26,2015-02-21 00:00:00,1724239,8472,8659,0,0,2.7,3.2,2,2.7,3,2.75,2.4,3.1,2.95,2.5,3.2,3
4197,1729,1729,2014/2015,26,2015-02-21 00:00:00,1724240,10003,10260,2,1,4.2,3.5,2,3.6,3.4,2,3.6,3.3,2,4,3.5,2
4198,1729,1729,2014/2015,26,2015-02-22 00:00:00,1724241,8586,8654,2,2,1.8,3.8,4,1.83,3.6,4,1.75,3.5,4.5,1.83,3.6,4.33
4199,1729,1729,2014/2015,27,2015-03-01 00:00:00,1724242,9825,8668,2,0,1.57,4.5,6,1.57,4.2,6,1.55,4,5.5,1.55,4.33,6.5
4200,1729,1729,2014/2015,27,2015-02-28 00:00:00,1724243,8191,10003,0,1,2.63,3.3,2,2.6,3.25,2.9,2.6,3.2,2.6,2.7,3.3,2.7
4201,1729,1729,2014/2015,27,2015-04-29 00:00:00,1724244,8197,8455,1,3,5.75,3.8,1,5.25,3.8,1.7,4.7,3.6,1.7,5.25,4,1.65
4202,1729,1729,2014/2015,27,2015-03-01 00:00:00,1724245,8650,8456,2,1,3.1,3.6,2,3,3.4,2.4,2.75,3.3,2.4,3.1,3.5,2.3
4203,1729,1729,2014/2015,27,2015-02-28 00:00:00,1724246,10260,8472,2,0,1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.4,4.5,9.5
4204,1729,1729,2014/2015,27,2015-02-28 00:00:00,1724247,10261,10252,1,0,1.95,3.5,4,2,3.4,4,1.9,3.45,3.8,1.95,3.4,4.33
4205,1729,1729,2014/2015,27,2015-03-07 00:00:00,1724248,10172,8586,1,2,4.75,3.9,1,4.5,3.8,1.8,4,3.45,1.85,4.5,3.6,1.8
4206,1729,1729,2014/2015,27,2015-02-28 00:00:00,1724249,10194,8667,1,0,1.91,3.5,4,1.95,3.4,3.8,1.9,3.45,3.8,1.9,3.4,4.5
4207,1729,1729,2014/2015,27,2015-02-28 00:00:00,1724250,8659,8466,1,0,3.4,3.2,2,3.5,3.2,2.25,2.95,3.2,2.35,3.3,3.2,2.37
4208,1729,1729,2014/2015,27,2015-02-28 00:00:00,1724251,8654,9826,1,3,2.15,3.4,3,2.15,3.4,3.5,2.1,3.3,3.3,1.95,3.5,3.9
4209,1729,1729,2014/2015,28,2015-03-03 00:00:00,1724252,10252,8659,2,1,2.88,3.1,2,2.8,3.1,2.8,2.6,3.1,2.7,2.75,3.1,2.87
4210,1729,1729,2014/2015,28,2015-03-03 00:00:00,1724253,8667,8472,1,1,2.15,3.3,3,2.15,3.2,3.75,2.2,3.1,3.3,2.15,3.3,3.8
4211,1729,1729,2014/2015,28,2015-03-04 00:00:00,1724254,10172,9825,1,2,7,4.33,1,6,4.33,1.55,5.6,3.9,1.55,6,4.2,1.55
4212,1729,1729,2014/2015,28,2015-03-03 00:00:00,1724255,8466,9826,1,0,1.7,3.8,5,1.7,3.6,5,1.7,3.6,4.7,1.7,3.75,5.5
4213,1729,1729,2014/2015,28,2015-03-04 00:00:00,1724256,8654,8455,0,1,6.25,4,1,5.75,4.1,1.62,5.1,3.6,1.65,6,4,1.61
4214,1729,1729,2014/2015,28,2015-03-04 00:00:00,1724257,8650,8191,2,0,1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.36,5,8.5
4215,1729,1729,2014/2015,28,2015-03-04 00:00:00,1724258,8456,8197,2,0,1.25,7,13,1.25,6.5,11.5,1.25,5.5,10.3,1.25,6,12
4216,1729,1729,2014/2015,28,2015-03-04 00:00:00,1724259,10261,10260,0,1,4.2,3.5,2,4,3.4,2,3.8,3.45,1.9,3.8,3.5,2
4217,1729,1729,2014/2015,28,2015-03-04 00:00:00,1724260,10194,8668,2,0,2.5,3.3,3,2.5,3.2,2.8,2.5,3.2,2.75,2.4,3.3,3.1
4218,1729,1729,2014/2015,28,2015-03-04 00:00:00,1724261,8586,10003,3,2,1.75,3.8,5,1.75,3.5,4.75,1.7,3.6,4.7,1.75,3.8,4.8
4219,1729,1729,2014/2015,29,2015-03-14 00:00:00,1724262,9825,8654,3,0,1.4,5,9,1.4,4.5,7.5,1.4,4.4,7.3,1.4,5,8
4220,1729,1729,2014/2015,29,2015-03-14 00:00:00,1724263,8191,8456,1,0,7.5,5,1,6.5,4.5,1.44,7,4,1.45,7,4.5,1.45
4221,1729,1729,2014/2015,29,2015-03-15 00:00:00,1724264,8455,8466,1,1,1.62,4,6,1.62,3.9,6,1.5,4,6.1,1.57,4,6.5
4222,1729,1729,2014/2015,29,2015-03-14 00:00:00,1724265,9826,10172,3,1,1.83,3.75,4,1.83,3.6,4.1,1.85,3.45,4,1.83,3.6,4.5
4223,1729,1729,2014/2015,29,2015-03-15 00:00:00,1724266,8668,10261,3,0,1.83,3.75,4,1.83,3.5,4.2,1.85,3.45,4,1.83,3.5,4.5
4224,1729,1729,2014/2015,29,2015-03-14 00:00:00,1724267,8197,8667,0,0,2.2,3.3,3,2.2,3.25,3.25,2.1,3.3,3.3,2.25,3.2,3.4
4225,1729,1729,2014/2015,29,2015-03-15 00:00:00,1724268,10260,8586,3,0,1.91,3.75,4,1.91,3.5,4.25,1.9,3.45,3.8,1.9,3.75,4
4226,1729,1729,2014/2015,29,2015-03-14 00:00:00,1724269,8472,10252,0,4,2.38,3.25,3,2.35,3.1,3.1,2.25,3,3.3,2.4,3.1,3.25
4227,1729,1729,2014/2015,29,2015-03-16 00:00:00,1724270,10003,8650,0,1,4,3.6,2,3.9,3.5,2,3.3,3.3,2.1,3.75,3.4,2.05
4228,1729,1729,2014/2015,29,2015-03-14 00:00:00,1724271,8659,10194,1,0,2.38,3.25,3,2.35,3,3.2,2.3,3.2,3,2.4,3.2,3.2
4229,1729,1729,2014/2015,3,2014-08-31 00:00:00,1724002,10252,8667,2,1,2.3,3.3,3,2.35,3.1,3.1,2.1,3.3,3.3,2.25,3.2,3.6
4230,1729,1729,2014/2015,3,2014-08-30 00:00:00,1724003,8191,10260,0,0,6,4.2,1,5.75,4,1.62,5.6,3.9,1.55,5.5,4,1.61
4231,1729,1729,2014/2015,3,2014-08-30 00:00:00,1724004,8668,8455,3,6,3.75,3.3,2,3.5,3.3,2.2,3.6,3.3,2,3.5,3.4,2.2
4232,1729,1729,2014/2015,3,2014-08-31 00:00:00,1724005,8197,9825,1,1,4.75,3.75,1,4.33,3.4,1.83,4.5,3.5,1.75,4.5,3.75,1.83
